Symbol,Date,Open,High,Low,Close,Volume
UHLN.OB,27-Apr-2018,0.0034,0.0052,0.0031,0.0049,102362900
UITA.OB,27-Apr-2018,0.014,0.014,0.0091,0.0114,5702100
ULGX.OB,27-Apr-2018,0.0025,0.0025,0.0025,0.0025,0
ULNV.OB,27-Apr-2018,5.03,5.03,5.03,5.03,600
ULTRF.OB,27-Apr-2018,0.0095,0.012,0.0066,0.0066,196300
ULTXF.OB,27-Apr-2018,0.1548,0.1548,0.1548,0.1548,0
ULUR.OB,27-Apr-2018,0.0395,0.0395,0.034,0.034,22500
UMAX.OB,27-Apr-2018,0.0045,0.0045,0.0043,0.0045,114600
UMBBF.OB,27-Apr-2018,0.267,0.267,0.267,0.267,4100
UMFG.OB,27-Apr-2018,0.0375,0.0375,0.031,0.0369,38100
UMGP.OB,27-Apr-2018,0.2,0.2,0.2,0.2,0
UMICF.OB,27-Apr-2018,56.47,56.475,56.01,56.36,3700
UMICY.OB,27-Apr-2018,14.08,14.26,14.002,14.25,384900
UMTAF.OB,27-Apr-2018,0.881,0.881,0.87,0.87,92500
UNCFF.OB,27-Apr-2018,21.75,21.75,21.75,21.75,100
UNCRY.OB,27-Apr-2018,10.75,10.87,10.75,10.815,24800
UNDT.OB,27-Apr-2018,0.018,0.018,0.018,0.018,100
UNEQ.OB,27-Apr-2018,0.045,0.045,0.045,0.045,0
UNGS.OB,27-Apr-2018,0.0001,0.0001,0.0001,0.0001,425000
UNIB.OB,27-Apr-2018,10.4,10.4,10.4,10.4,0
UNICY.OB,27-Apr-2018,5.678,5.678,5.645,5.645,83000
UNIF.OB,27-Apr-2018,7.8,7.8,7.8,7.8,4900
UNIR.OB,27-Apr-2018,1.68,1.68,1.68,1.68,0
UNLYF.OB,27-Apr-2018,54.95,54.95,54.95,54.95,2500
UNPLF.OB,27-Apr-2018,2.72,2.72,2.72,2.72,200
UNRDY.OB,27-Apr-2018,23.69,23.95,23.69,23.905,23600
UNSI.OB,27-Apr-2018,0.1209,0.1209,0.1209,0.1209,0
UNTN.OB,27-Apr-2018,21.99,21.99,21.99,21.99,200
UNVC.OB,27-Apr-2018,0.0008,0.0008,0.0007,0.0007,1300000
UNXLQ.OB,27-Apr-2018,0.0013,0.0013,0.0013,0.0013,0
UOIP.OB,27-Apr-2018,0.007,0.0085,0.007,0.008,7150400
UOLGY.OB,27-Apr-2018,26.09,26.09,26.09,26.09,0
UOMO.OB,27-Apr-2018,0.0001,0.0003,0.0001,0.0003,3847400
UOVEY.OB,27-Apr-2018,44.14,44.74,44.14,44.528,18600
UPCO.OB,27-Apr-2018,0.0014,0.0014,0.0014,0.0014,0
UPDC.OB,27-Apr-2018,0.03,0.03,0.03,0.03,202500
UPMKY.OB,27-Apr-2018,36.24,36.265,36.11,36.19,3100
UPPR.OB,27-Apr-2018,0.26,0.26,0.26,0.26,800
UPWT.OB,27-Apr-2018,0.001,0.001,0.001,0.001,100000
UPZS.OB,27-Apr-2018,0.0003,0.0004,0.0003,0.0004,17272300
URAGF.OB,27-Apr-2018,0.083,0.083,0.083,0.083,2700
