Symbol,Date,Open,High,Low,Close,Volume,OpenInt
BPM22,27-Apr-2018,1.4888,1.4888,1.4763,1.4763,0,0
BPN18,27-Apr-2018,1.3977,1.3977,1.384,1.384,2127,765
BPQ18,27-Apr-2018,1.3994,1.3994,1.3857,1.3857,2430,487
BPU18,27-Apr-2018,1.4015,1.4015,1.3879,1.3879,683,2791
BPU19,27-Apr-2018,1.4268,1.4268,1.4133,1.4133,0,0
BPU20,27-Apr-2018,1.4506,1.4506,1.4374,1.4374,0,0
BPU21,27-Apr-2018,1.4724,1.4724,1.4596,1.4596,0,0
BPU22,27-Apr-2018,1.4946,1.4946,1.4822,1.4822,0,0
BPZ18,27-Apr-2018,1.408,1.408,1.3942,1.3942,22,511
BPZ19,27-Apr-2018,1.433,1.433,1.4196,1.4196,0,0
BPZ20,27-Apr-2018,1.456,1.456,1.443,1.443,0,0
BPZ21,27-Apr-2018,1.4778,1.4778,1.4652,1.4652,0,0
BPZ22,27-Apr-2018,1.5001,1.5001,1.4878,1.4878,0,0
BR,27-Apr-2018,0.2876,0.2892,0.2873,0.289,12832,44993
BR.C,27-Apr-2018,0.2868,0.2904,0.2868,0.2904,27048,11751
BRF19,27-Apr-2018,0.2818,0.284,0.2818,0.284,0,50
BRF20,27-Apr-2018,0.2725,0.2747,0.2725,0.2747,0,0
BRF21,27-Apr-2018,0.2624,0.2648,0.2624,0.2648,0,0
BRF22,27-Apr-2018,0.2532,0.2557,0.2532,0.2557,0,0
BRF23,27-Apr-2018,0.2446,0.2472,0.2446,0.2472,0,0
BRG19,27-Apr-2018,0.2813,0.2836,0.2813,0.2836,0,0
BRG20,27-Apr-2018,0.2716,0.2738,0.2716,0.2738,0,0
BRG21,27-Apr-2018,0.2617,0.2641,0.2617,0.2641,0,0
BRG22,27-Apr-2018,0.2524,0.2549,0.2524,0.2549,0,0
BRG23,27-Apr-2018,0.2438,0.2464,0.2438,0.2464,0,0
BRH19,27-Apr-2018,0.2808,0.283,0.2808,0.283,0,0
BRH20,27-Apr-2018,0.2708,0.273,0.2708,0.273,0,0
BRH21,27-Apr-2018,0.261,0.2634,0.261,0.2634,0,0
BRH22,27-Apr-2018,0.2518,0.2543,0.2518,0.2543,0,0
BRH23,27-Apr-2018,0.2432,0.2458,0.2432,0.2458,0,0
BRJ19,27-Apr-2018,0.2802,0.2824,0.2802,0.2824,0,0
BRJ20,27-Apr-2018,0.27,0.2722,0.27,0.2722,0,0
BRJ21,27-Apr-2018,0.2601,0.2625,0.2601,0.2625,0,0
BRJ22,27-Apr-2018,0.251,0.2535,0.251,0.2535,0,0
BRJ23,27-Apr-2018,0.2424,0.2451,0.2424,0.2451,0,0
BRK18,27-Apr-2018,0.2868,0.2904,0.2868,0.2904,5818,7980
BRK19,27-Apr-2018,0.2796,0.2817,0.2796,0.2817,0,0
BRK20,27-Apr-2018,0.2691,0.2714,0.2691,0.2714,0,0
BRK21,27-Apr-2018,0.2594,0.2618,0.2594,0.2618,0,0
BRK22,27-Apr-2018,0.2503,0.2528,0.2503,0.2528,0,0
BRK23,27-Apr-2018,0.2418,0.2445,0.2418,0.2445,0,0
BRM18,27-Apr-2018,0.2846,0.2894,0.2846,0.2894,6933,36830
BRM19,27-Apr-2018,0.2788,0.2808,0.2788,0.2808,0,0
BRM20,27-Apr-2018,0.2683,0.2706,0.2683,0.2706,0,0
BRM21,27-Apr-2018,0.2586,0.261,0.2586,0.261,0,0
BRM22,27-Apr-2018,0.2495,0.252,0.2495,0.252,0,0
BRN18,27-Apr-2018,0.288,0.2882,0.288,0.2882,81,130
BRN19,27-Apr-2018,0.2779,0.28,0.2779,0.28,0,0
BRN20,27-Apr-2018,0.2674,0.2697,0.2674,0.2697,0,0
BRN21,27-Apr-2018,0.2578,0.2602,0.2578,0.2602,0,0
BRN22,27-Apr-2018,0.2488,0.2514,0.2488,0.2514,0,0
BRQ18,27-Apr-2018,0.2848,0.2868,0.2848,0.2868,0,0
BRQ19,27-Apr-2018,0.277,0.279,0.277,0.279,0,0
BRQ20,27-Apr-2018,0.2666,0.2689,0.2666,0.2689,0,0
BRQ21,27-Apr-2018,0.257,0.2594,0.257,0.2594,0,0
BRQ22,27-Apr-2018,0.2481,0.2507,0.2481,0.2507,0,0
BRU18,27-Apr-2018,0.2842,0.2862,0.2842,0.2862,0,0
BRU19,27-Apr-2018,0.276,0.2782,0.276,0.2782,0,0
BRU20,27-Apr-2018,0.2658,0.268,0.2658,0.268,0,0
BRU21,27-Apr-2018,0.2562,0.2586,0.2562,0.2586,0,0
BRU22,27-Apr-2018,0.2474,0.2499,0.2474,0.2499,0,0
BRV18,27-Apr-2018,0.2836,0.2857,0.2836,0.2857,0,3
BRV19,27-Apr-2018,0.2752,0.2773,0.2752,0.2773,0,0
BRV20,27-Apr-2018,0.2649,0.2672,0.2649,0.2672,0,0
BRV21,27-Apr-2018,0.2554,0.2579,0.2554,0.2579,0,0
BRV22,27-Apr-2018,0.2466,0.2492,0.2466,0.2492,0,0
BRX18,27-Apr-2018,0.283,0.2851,0.283,0.2851,0,0
BRX19,27-Apr-2018,0.2742,0.2764,0.2742,0.2764,0,0
BRX20,27-Apr-2018,0.2641,0.2664,0.2641,0.2664,0,0
BRX21,27-Apr-2018,0.2548,0.2572,0.2548,0.2572,0,0
BRX22,27-Apr-2018,0.2459,0.2485,0.2459,0.2485,0,0
BRZ18,27-Apr-2018,0.2824,0.2846,0.2824,0.2846,0,0
BRZ19,27-Apr-2018,0.2734,0.2756,0.2734,0.2756,0,0
BRZ20,27-Apr-2018,0.2633,0.2656,0.2633,0.2656,0,0
BRZ21,27-Apr-2018,0.254,0.2564,0.254,0.2564,0,0
BRZ22,27-Apr-2018,0.2452,0.2478,0.2452,0.2478,0,0
