Symbol,Date,Open,High,Low,Close,Volume
ACFSX,26-Apr-2018,24.19,24.19,24.19,24.19,0
ACGAX,26-Apr-2018,12.94,12.94,12.94,12.94,0
ACGCX,26-Apr-2018,39.33,39.33,39.33,39.33,0
ACGGX,26-Apr-2018,8.5,8.5,8.5,8.5,0
ACGIX,26-Apr-2018,26.85,26.85,26.85,26.85,0
ACGKX,26-Apr-2018,26.53,26.53,26.53,26.53,0
ACGLX,26-Apr-2018,26.88,26.88,26.88,26.88,0
ACGMX,26-Apr-2018,26.87,26.87,26.87,26.87,0
ACGQX,26-Apr-2018,26.9,26.9,26.9,26.9,0
ACGYX,26-Apr-2018,7.72,7.72,7.72,7.72,0
ACHPX,26-Apr-2018,9.41,9.41,9.41,9.41,0
ACIDX,26-Apr-2018,16.79,16.79,16.79,16.79,0
ACIIX,26-Apr-2018,8.68,8.68,8.68,8.68,0
ACIKX,26-Apr-2018,9.68,9.68,9.68,9.68,0
ACIMX,26-Apr-2018,9.72,9.72,9.72,9.72,0
ACINX,26-Apr-2018,47.61,47.61,47.61,47.61,0
ACIOX,26-Apr-2018,11.6,11.6,11.6,11.6,0
ACIQX,26-Apr-2018,9.73,9.73,9.73,9.73,0
ACIRX,26-Apr-2018,9.7,9.7,9.7,9.7,0
ACISX,26-Apr-2018,10.78,10.78,10.78,10.78,0
ACITX,26-Apr-2018,11.48,11.48,11.48,11.48,0
ACIUX,26-Apr-2018,9.73,9.73,9.73,9.73,0
ACIZX,26-Apr-2018,34.12,34.12,34.12,34.12,0
ACLAX,26-Apr-2018,17.31,17.31,17.31,17.31,0
ACLCX,26-Apr-2018,8.7,8.7,8.7,8.7,0
ACLDX,26-Apr-2018,10.41,10.41,10.41,10.41,0
ACLEX,26-Apr-2018,13.93,13.93,13.93,13.93,0
ACLGX,26-Apr-2018,12.01,12.01,12.01,12.01,0
ACLKX,26-Apr-2018,13.21,13.21,13.21,13.21,0
ACLLX,26-Apr-2018,11.43,11.43,11.43,11.43,0
ACLMX,26-Apr-2018,13.44,13.44,13.44,13.44,0
ACLNX,26-Apr-2018,12.64,12.64,12.64,12.64,0
ACLOX,26-Apr-2018,9.75,9.75,9.75,9.75,0
ACLTX,26-Apr-2018,17.99,17.99,17.99,17.99,0
ACLWX,26-Apr-2018,14.35,14.35,14.35,14.35,0
ACMAX,26-Apr-2018,10.54,10.54,10.54,10.54,0
ACMCX,26-Apr-2018,13.97,13.97,13.97,13.97,0
ACMDX,26-Apr-2018,10.4,10.4,10.4,10.4,0
ACMEX,26-Apr-2018,20.47,20.47,20.47,20.47,0
ACMFX,26-Apr-2018,20.73,20.73,20.73,20.73,0
ACMHX,26-Apr-2018,21.11,21.11,21.11,21.11,0
ACMIX,26-Apr-2018,10.54,10.54,10.54,10.54,0
ACMMX,26-Apr-2018,21.36,21.36,21.36,21.36,0
ACMNX,26-Apr-2018,20.95,20.95,20.95,20.95,0
ACMTX,26-Apr-2018,9.07,9.07,9.07,9.07,0
ACMUX,26-Apr-2018,21.12,21.12,21.12,21.12,0
ACMVX,26-Apr-2018,17.34,17.34,17.34,17.34,0
ACMYX,26-Apr-2018,16.65,16.65,16.65,16.65,0
ACNKX,26-Apr-2018,16.84,16.84,16.84,16.84,0
ACOAX,26-Apr-2018,6.88,6.88,6.88,6.88,0
ACOIX,26-Apr-2018,17.18,17.18,17.18,17.18,0
ACPHX,26-Apr-2018,15.02,15.02,15.02,15.02,0
ACPIX,26-Apr-2018,8.64,8.64,8.64,8.64,0
ACPKX,26-Apr-2018,15.52,15.52,15.52,15.52,0
ACPQX,26-Apr-2018,15.49,15.49,15.49,15.49,0
ACPSX,26-Apr-2018,10.55,10.55,10.55,10.55,0
ACPVX,26-Apr-2018,15.52,15.52,15.52,15.52,0
ACPWX,26-Apr-2018,15.39,15.39,15.39,15.39,0
ACRIX,26-Apr-2018,22.32,22.32,22.32,22.32,0
ACRMX,26-Apr-2018,11.56,11.56,11.56,11.56,0
