Symbol,Date,Open,High,Low,Close,Volume
0HAO.L,27-Apr-2018,179.4115,180.63,179.4115,179.88,219
0HAR.L,27-Apr-2018,23.495,23.585,23.415,23.525,21064959
0HAT.L,27-Apr-2018,136.5,138.25,136.1825,138,26799
0HAU.L,27-Apr-2018,281.39,284.745,281.39,283.6,511341
0HAZ.L,27-Apr-2018,109.6264,113.85,109.4,113.2,122200
0HB0.L,27-Apr-2018,85.04,85.45,85.04,85.45,120
0HB1.L,27-Apr-2018,42.23,42.52,42.1928,42.485,78142
0HB2.L,27-Apr-2018,23.708,23.7663,23.64,23.675,67290
0HB4.L,27-Apr-2018,107.685,108.585,106.8754,107.875,78531
0HB5.L,27-Apr-2018,63.3575,63.57,62.83,63.535,351595
0HB9.L,27-Apr-2018,17.0199,17.048,17.0199,17.048,15000
0HBA.L,27-Apr-2018,11.5,11.675,11.5,11.56,113295
0HBC.L,27-Apr-2018,3.1725,3.18,3.133,3.141,9300773
0HBF.L,27-Apr-2018,10.115,10.145,10.115,10.1285,649
0HBH.L,27-Apr-2018,164.7,166.29,164.7,166.29,19
0HBO.L,27-Apr-2018,0.4305,0.432,0.4285,0.432,7854
0HBP.L,27-Apr-2018,145.35,148.995,66,148.54,431821
0HBT.L,27-Apr-2018,168.025,169.311,168.025,168.675,158207
0HBY.L,27-Apr-2018,85.92,86.42,85.76,85.81,570146
0HC0.L,27-Apr-2018,154.9,154.95,152.8,152.8,442159
0HC8.L,27-Apr-2018,22.4,22.4,22.1,22.1,3
0HDJ.L,27-Apr-2018,133,134,132.2,132.2,1524
0HDU.L,27-Apr-2018,225.987,225.987,224,224,6320
0HDY.L,27-Apr-2018,31.966,32.39,31.966,32.39,556
0HGC.L,27-Apr-2018,40.5195,40.5195,40.18,40.18,1420
0HGQ.L,27-Apr-2018,1.49,1.49,1.47,1.47,4580
0HIT.L,27-Apr-2018,6.3618,6.4,6.345,6.365,8172990
0HIY.L,27-Apr-2018,44.3075,44.3075,42.365,42.5,335
0HJC.L,27-Apr-2018,58.6,58.8,58.3976,58.8,1071
0HJF.L,27-Apr-2018,126.2285,126.98,126.2285,126.98,730
0HJL.L,27-Apr-2018,619.05,628.67,619.05,628.67,10
0HKE.L,27-Apr-2018,42.8505,42.8505,41.61,41.61,90
0HL5.L,27-Apr-2018,40.26,40.43,40.26,40.43,810
