Symbol,Date,Open,High,Low,Close,Volume
RHT.V,30-Apr-2018,1.85,1.85,1.75,1.76,650608
RIN.V,30-Apr-2018,0.23,0.23,0.23,0.23,18500
RK.V,30-Apr-2018,0.145,0.155,0.14,0.14,49847
RKR.V,30-Apr-2018,0.015,0.015,0.015,0.015,44000
RLV.V,30-Apr-2018,0.225,0.25,0.22,0.22,2496741
RMD.V,30-Apr-2018,0.05,0.05,0.05,0.05,1000
RMI.V,30-Apr-2018,0.47,0.47,0.47,0.47,10000
RMK.V,30-Apr-2018,0.075,0.075,0.075,0.075,10000
RML.V,30-Apr-2018,0.08,0.08,0.08,0.08,648150
RNP.V,30-Apr-2018,0.11,0.11,0.11,0.11,1000
ROC.H.V,30-Apr-2018,0.14,0.14,0.14,0.14,230000
ROE.V,30-Apr-2018,0.26,0.28,0.24,0.28,1659234
ROE.WT.V,30-Apr-2018,0.03,0.03,0.02,0.02,127000
ROE.WT.A.V,30-Apr-2018,0.1,0.12,0.1,0.12,55500
ROI.V,30-Apr-2018,0.025,0.025,0.02,0.02,456000
ROS.V,30-Apr-2018,0.07,0.07,0.07,0.07,20000
RP.V,30-Apr-2018,0.36,0.36,0.36,0.36,749
RPC.V,30-Apr-2018,0.255,0.26,0.255,0.26,10499
RPM.V,30-Apr-2018,1.16,1.16,1.16,1.16,35564
RPX.V,30-Apr-2018,0.07,0.075,0.07,0.075,633429
RRI.V,30-Apr-2018,0.235,0.24,0.235,0.24,17100
RRL.V,30-Apr-2018,0.195,0.21,0.195,0.2,120500
RSS.V,30-Apr-2018,0.65,0.65,0.65,0.65,16500
RST.V,30-Apr-2018,0.065,0.065,0.05,0.05,55000
RSV.V,30-Apr-2018,0.11,0.12,0.11,0.115,31650
RSY.V,30-Apr-2018,0.085,0.085,0.085,0.085,4500
RTI.V,30-Apr-2018,1.23,1.26,1.22,1.24,318432
RTM.V,30-Apr-2018,0.02,0.02,0.02,0.02,487000
RTN.V,30-Apr-2018,0.075,0.075,0.075,0.075,3000
RUF.DB.U.V,30-Apr-2018,130,130,130,130,3000
RUF.U.V,30-Apr-2018,7.2,7.4,7.2,7.4,32820
