Symbol,Date,Open,High,Low,Close,Volume
ISKCHF,01-May-2018,0.0097,0.0098,0.0097,0.0098,0
ISKDKK,01-May-2018,0.0606,0.0609,0.0606,0.0608,0
ISKGBP,01-May-2018,0.0072,0.0072,0.0072,0.0072,0
ISKNOK,01-May-2018,0.0786,0.0792,0.0786,0.0792,0
ISKSEK,01-May-2018,0.0853,0.0869,0.0853,0.0866,0
JMDGBP,01-May-2018,0.0058,0.0058,0.0058,0.0058,0
JODAED,01-May-2018,5.054,5.1742,5.054,5.1662,0
JODILS,01-May-2018,5.0551,5.1007,5.0515,5.0857,0
JODUSD,01-May-2018,1.4045,1.4047,1.4041,1.4044,0
JPYAED,01-May-2018,0.0337,0.0337,0.0335,0.0335,0
JPYARS,01-May-2018,0.1882,0.1882,0.1869,0.1878,0
JPYAUD,01-May-2018,0.0121,0.0122,0.0121,0.0122,0
JPYBRL,01-May-2018,0.0317,0.0321,0.0316,0.0319,0
JPYCAD,01-May-2018,0.0118,0.0118,0.0117,0.0117,0
JPYCHF,01-May-2018,0.9058,0.9081,0.9039,0.9069,0
JPYCLP,01-May-2018,5.5548,5.6206,5.5548,5.5911,0
JPYCNY,01-May-2018,0.058,0.0581,0.0575,0.0577,0
JPYCZK,01-May-2018,0.1924,0.1957,0.192,0.1948,0
JPYDKK,01-May-2018,0.0562,0.0565,0.0561,0.0564,0
JPYEUR,01-May-2018,0.0076,0.0076,0.0076,0.0076,0
JPYGBP,01-May-2018,0.0066,0.0067,0.0066,0.0067,0
JPYHKD,01-May-2018,0.072,0.072,0.0714,0.0715,0
JPYIDR,01-May-2018,126.96,127.77,124.97,126.61,0
JPYILS,01-May-2018,0.0329,0.033,0.0328,0.0328,0
JPYINR,01-May-2018,0.6105,0.6105,0.6066,0.6094,0
JPYISK,01-May-2018,0.922,0.922,0.922,0.922,0
JPYKRW,01-May-2018,9.7835,9.812,9.7633,9.8011,0
JPYMXN,01-May-2018,0.1709,0.1726,0.1704,0.1724,0
JPYMYR,01-May-2018,0.0359,0.0361,0.0357,0.0357,0
JPYNOK,01-May-2018,0.0729,0.0737,0.0727,0.0735,0
JPYNZD,01-May-2018,0.0129,0.013,0.0129,0.013,0
JPYPKR,01-May-2018,1.0553,1.0558,1.0553,1.0556,0
JPYPLN,01-May-2018,0.0318,0.0325,0.0318,0.0324,0
JPYRUB,01-May-2018,0.5723,0.5802,0.5692,0.5782,0
JPYSEK,01-May-2018,0.0793,0.0806,0.0791,0.0804,0
JPYTHB,01-May-2018,0.2887,0.2892,0.288,0.2886,0
JPYTWD,01-May-2018,0.2628,0.2636,0.2628,0.2636,0
JPYUSD,01-May-2018,0.0092,0.0092,0.0091,0.0091,0
JPYZAR,01-May-2018,0.113,0.1155,0.1126,0.1153,0
KESEUR,01-May-2018,0.0082,0.0082,0.0081,0.0081,0
KESUSD,01-May-2018,0.0098,0.0098,0.0098,0.0098,0
KESZAR,01-May-2018,0.1218,0.1228,0.1215,0.1228,0
KMFUSD,01-May-2018,0.0025,0.0025,0.0025,0.0025,0
KRWAUD,01-May-2018,0.1235,0.1241,0.1235,0.1239,0
KRWBRL,01-May-2018,0.0032,0.0033,0.0032,0.0033,0
KRWCAD,01-May-2018,0.1202,0.1204,0.1191,0.1191,0
KRWCHF,01-May-2018,0.0924,0.0927,0.0924,0.0924,0
KRWCNY,01-May-2018,0.5924,0.5928,0.5877,0.5883,0
KRWGBP,01-May-2018,0.068,0.0682,0.0678,0.0681,0
KRWHKD,01-May-2018,0.7343,0.7351,0.7278,0.7278,0
KRWIDR,01-May-2018,12.979,13.0017,12.7787,12.903,0
KRWINR,01-May-2018,6.2332,6.2397,6.2016,6.2214,0
KRWJPY,01-May-2018,10.21,10.233,10.175,10.189,0
KRWMYR,01-May-2018,0.3665,0.3695,0.3649,0.3651,0
KRWNZD,01-May-2018,0.1321,0.1328,0.1321,0.1325,0
KRWRUB,01-May-2018,0.0586,0.0594,0.0583,0.0592,0
KRWSEK,01-May-2018,0.0081,0.0082,0.0081,0.0082,0
KRWSGD,01-May-2018,0.0012,0.0012,0.0012,0.0012,0
KRWTHB,01-May-2018,2.9482,2.9523,2.94,2.9412,0
KRWTWD,01-May-2018,2.6832,2.6973,2.6817,2.6925,0
KRWUSD,01-May-2018,0.0935,0.0935,0.0926,0.0926,0
KRWZAR,01-May-2018,1.154,1.1748,1.152,1.1745,0
KWDAED,01-May-2018,12.198,12.201,11.956,11.956,0
KWDGBP,01-May-2018,2.3476,2.4066,2.3476,2.4033,0
KWDPKR,01-May-2018,383.49,384.05,383.49,383.95,0
KWDUSD,01-May-2018,3.2335,3.3136,3.2335,3.3089,0
KZTGBP,01-May-2018,0.0022,0.0022,0.0022,0.0022,0
LKRUSD,01-May-2018,0.0062,0.0062,0.0062,0.0062,0
LRDUSD,01-May-2018,0.0076,0.0076,0.0076,0.0076,0
LTLPLN,01-May-2018,1.2185,1.2408,1.2182,1.2379,0
MADGBP,01-May-2018,0.0761,0.0763,0.0761,0.0761,0
MADUSD,01-May-2018,0.1048,0.1049,0.1047,0.1047,0
MDLEUR,01-May-2018,0.0496,0.0499,0.0496,0.0498,0
MDLUSD,01-May-2018,0.0602,0.0602,0.0602,0.0602,0
MKDUSD,01-May-2018,0.0195,0.0196,0.0195,0.0195,0
MUREUR,01-May-2018,0.0237,0.0237,0.0233,0.0235,0
MURGBP,01-May-2018,0.0209,0.0209,0.0205,0.0206,0
MURUSD,01-May-2018,0.0281,0.0283,0.0281,0.0283,0
MURZAR,01-May-2018,0.3542,0.3565,0.3516,0.3565,0
MVRUSD,01-May-2018,0.0637,0.0637,0.0637,0.0637,0
MWKGBP,01-May-2018,0.001,0.001,0.0009,0.0009,0
MXNARS,01-May-2018,1.1013,1.1016,1.0888,1.089,0
MXNAUD,01-May-2018,0.0708,0.0711,0.0704,0.0705,0
MXNBRL,01-May-2018,0.1847,0.1873,0.1847,0.1872,0
MXNCAD,01-May-2018,0.0688,0.069,0.0677,0.0678,0
MXNCHF,01-May-2018,0.053,0.0531,0.0525,0.0526,0
MXNCZK,01-May-2018,1.1251,1.1417,1.1233,1.1289,0
MXNDKK,01-May-2018,0.3294,0.3309,0.3271,0.3277,0
MXNEUR,01-May-2018,0.0442,0.0444,0.0439,0.044,0
MXNGBP,01-May-2018,0.0389,0.0391,0.0386,0.0388,0
