Symbol,Date,Open,High,Low,Close,Volume
HVX.IDX,30-Apr-2018,85.5,85.88,84.06,84.07,0
IDX.IDX,30-Apr-2018,1896.16,1901.43,1872.4,1872.45,630033700
INDS.IDX,30-Apr-2018,5753.56,5782.3,5710.88,5713.27,0
INSR.IDX,30-Apr-2018,8351.94,8359.66,8235.07,8235.07,0
IQX.IDX,30-Apr-2018,4081.83,4097.09,4045.02,4045.06,0
IQZ.IDX,30-Apr-2018,10942.15,10969.31,10811.36,10811.53,0
IRX.IDX,30-Apr-2018,1.77,1.78,1.76,1.76,0
IVX.IDX,30-Apr-2018,1096.02,1099.03,1083.74,1083.75,0
IXB.IDX,30-Apr-2018,611.86,613.78,602.3,602.81,0
IXCO.IDX,30-Apr-2018,4180.96,4216.81,4134.87,4147.08,0
IXE.IDX,30-Apr-2018,743.86,753.61,743.86,744.98,0
IXF.IDX,30-Apr-2018,4703.22,4721.05,4653.16,4653.41,0
IXHC.IDX,30-Apr-2018,770.49,770.57,755.02,755.02,0
IXI.IDX,30-Apr-2018,734.09,736.32,723.52,723.54,0
IXM.IDX,30-Apr-2018,341.54,343.28,337.53,337.53,0
IXR.IDX,30-Apr-2018,511.21,512.93,505.81,506.81,0
IXTC.IDX,30-Apr-2018,365.47,366.84,359.8,360.65,0
IXU.IDX,30-Apr-2018,523.29,524.82,520.48,521,0
IXV.IDX,30-Apr-2018,839.44,840.04,824.83,824.83,0
IXY.IDX,30-Apr-2018,1055.3,1060.56,1046.22,1046.25,0
JX.IDX,30-Apr-2018,785.03,787.34,782.42,783.63,75047700
KDX.IDX,30-Apr-2018,137.89,137.96,136.46,136.49,0
KIX.IDX,30-Apr-2018,270.02,270.71,266.13,266.14,0
KLX.IDX,30-Apr-2018,48.66,49.25,48.26,48.39,0
KPX.IDX,30-Apr-2018,690.77,692.81,682.11,682.18,0
KRX.IDX,30-Apr-2018,115.88,116.07,113.63,113.63,0
KSX.IDX,30-Apr-2018,422.53,424.87,418.77,418.78,0
KYX.IDX,30-Apr-2018,84.05,84.26,83.13,83.13,0
LOWA.IDX,30-Apr-2018,5,5,5,5,0
LOWD.IDX,30-Apr-2018,0.01,0.01,0.01,0.01,0
LOWN.IDX,30-Apr-2018,37,37,37,37,0
LOWQ.IDX,30-Apr-2018,28,28,28,28,0
